id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_scores_rating_missing,review_scores_accuracy_missing,review_scores_cleanliness_missing,review_scores_checkin_missing,review_scores_communication_missing,review_scores_location_missing,review_scores_value_missing,is_new_listing,amenities_count,has_air_conditioning,has_pool,has_gym,has_wifi,has_kitchen,has_washer,distance_to_center_km,host_years,name_length,description_length,dist_to_mrt_km,dist_to_mall_km,host_response_score,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_East Region,neighbourhood_group_cleansed_North Region,neighbourhood_group_cleansed_North-East Region,neighbourhood_group_cleansed_West Region,property_type_Campsite,property_type_Entire condo,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire villa,property_type_Private room,property_type_Private room in barn,property_type_Private room in bed and breakfast,property_type_Private room in bungalow,property_type_Private room in casa particular,property_type_Private room in castle,property_type_Private room in condo,property_type_Private room in earthen home,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in serviced apartment,property_type_Private room in townhouse,property_type_Private room in train,property_type_Private room in vacation home,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hostel,property_type_Room in hotel,property_type_Room in serviced apartment,property_type_Shared room,property_type_Shared room in bed and breakfast,property_type_Shared room in boutique hotel,property_type_Shared room in bungalow,property_type_Shared room in cave,property_type_Shared room in dome,property_type_Shared room in guesthouse,property_type_Shared room in home,property_type_Shared room in hostel,property_type_Shared room in hotel,property_type_Shared room in rental unit,property_type_Tiny home
1160252,2803932,1.0,0.99,0.0,2,2,1,1,1.36207,103.8643,1,1.0,1.0,2.0,77.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,30,60,90,365,43,0,0,95,0,0,0.0,4.63,4.63,4.39,4.68,4.76,4.52,4.54,0,1,0,1,0,0.29,0,0,0,0,0,0,0,0,7,1,0,0,1,1,0,8.756854270719533,13.24931506849315,48,175,1.1629740314844539,1.5391849027463684,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1242205,3589987,0.97,0.68,0.0,1,5,1,1,1.30907,103.9018,6,4.5,3.0,3.0,549.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,30,60,90,270,8,0,0,95,0,0,0.0,4.75,4.88,4.63,4.5,4.88,4.63,4.63,0,1,1,0,0,0.05,0,0,0,0,0,0,0,0,27,1,0,0,1,1,1,5.38727019071855,13.038356164383561,29,478,0.8005823150837581,0.9700411129934013,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1261443,2413412,0.89,0.67,0.0,91,182,1,1,1.28458,103.84311,1,1.0,1.0,1.0,76.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,2,0,0,92,0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,91,2,89,0,0.02,0,0,0,0,0,0,0,0,30,1,0,0,1,1,1,1.9598248269370022,13.36986301369863,50,415,0.042895357830164245,1.8106246384059406,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1363204,2413412,0.89,0.67,0.0,91,182,1,1,1.28386,103.84238,1,1.0,1.0,1.0,66.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,3,0,0,92,0,0,0.0,4.0,4.33,3.0,4.67,4.67,5.0,4.33,1,91,2,89,0,0.02,0,0,0,0,0,0,0,0,28,1,0,0,1,1,1,2.037222071957148,13.36986301369863,50,353,0.1289374905585991,1.8977502385229146,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1495386,7993224,0.0,0.99,0.0,1,2,1,1,1.37975,103.94375,2,1.0,1.0,1.0,58.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,30,60,90,365,10,0,0,95,0,0,0.0,4.7,4.7,4.9,4.8,5.0,4.3,4.6,0,1,0,1,0,0.07,0,0,0,0,0,0,0,0,34,1,0,0,1,1,1,14.142709010489353,12.150684931506849,34,281,0.9667753332662846,2.4660419361221355,1.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1508829,2413412,0.89,0.67,0.0,91,182,1,1,1.3072,103.86359,1,3.0,1.0,1.0,57.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,27,57,87,362,7,0,0,92,0,0,0.0,4.14,4.29,4.43,4.83,4.57,4.83,4.17,1,91,2,89,0,0.06,0,0,0,0,0,0,0,0,26,1,1,0,1,1,1,2.665868699357409,13.36986301369863,36,307,0.09353291756996658,1.2787909435373974,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1562453,8270362,1.0,0.99,0.0,1,5,1,0,1.32359,103.8498,4,1.0,1.0,1.0,95.0,108,1125,108.0,108.0,1125.0,1125.0,108.0,1125.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,5,1,0,0,1,0,1,4.630283603987496,12.115068493150686,24,283,0.750806623200243,2.594308808084029,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1581224,8408341,0.97,0.68,0.0,1,2,1,1,1.31108,103.87374,8,4.0,4.0,1.0,135.0,96,100,96.0,96.0,1125.0,1125.0,96.0,1125.0,1.0,30,60,90,365,0,0,0,95,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,1,0,0,0.0,1,1,1,1,1,1,1,1,16,1,0,0,1,1,1,3.4021592782813648,12.098630136986301,20,218,0.26554578927900296,2.3080129971454757,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1611318,8580110,1.0,0.99,0.0,1,1,1,0,1.28419,103.82765,1,1.0,1.0,1.0,95.0,183,365,183.0,183.0,365.0,365.0,183.0,365.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,3.675119839864899,12.07945205479452,31,299,0.21388055410628148,2.1748890500228537,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1615074,2413412,0.89,0.67,0.0,91,182,1,1,1.2841,103.84253,1,1.5,1.0,1.0,61.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,5,0,0,92,0,0,0.0,4.4,4.6,4.2,5.0,5.0,4.8,4.2,1,91,2,89,0,0.05,0,0,0,0,0,0,0,0,30,1,0,0,1,1,1,2.0214038473270315,13.36986301369863,36,471,0.10377667710239225,1.872177814549577,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1643945,8725237,1.0,0.99,0.0,1,1,1,1,1.39088,103.85303,3,1.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,3,1,0,0,1,0,0,11.981606660970325,12.06027397260274,27,206,1.35521936885789,2.4426524443946533,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1646909,8739736,1.0,0.99,0.0,1,1,1,0,1.34126,103.75992,1,1.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,5,1,0,0,1,1,1,12.919233051064614,12.06027397260274,30,353,1.4393654660794255,2.051081437948784,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1654840,8773916,1.0,0.99,0.0,7,9,1,0,1.30292,103.858,3,8.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,2,0,0,0,0,0,0.0,4.0,3.5,3.5,4.5,4.0,4.5,4.0,0,7,0,7,0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.191179719061332,12.054794520547945,31,241,0.37350533451793394,0.5118925673579348,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1710048,8948251,0.6,1.0,0.0,73,126,1,1,1.28466,103.84255,1,1.0,1.0,1.0,66.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,0,0,0,92,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,73,1,72,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.0225396813583254,12.03013698630137,46,443,0.10302372620934475,1.8102899455099613,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1719704,2413412,0.89,0.67,0.0,91,182,1,1,1.2841,103.84253,1,1.0,1.0,1.0,66.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,3,0,0,92,0,0,0.0,4.0,3.67,3.0,4.67,4.67,4.67,4.0,1,91,2,89,0,0.03,0,0,0,0,0,0,0,0,27,1,0,0,1,1,1,2.0214038473270315,13.36986301369863,37,418,0.10377667710239225,1.872177814549577,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1902729,7644641,1.0,0.99,0.0,3,3,1,0,1.3209,103.91569,1,1.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,3,0,0,0,0,0,0.0,4.67,5.0,5.0,5.0,5.0,5.0,4.33,0,3,0,3,0,0.02,0,0,0,0,0,0,0,0,8,1,0,0,1,1,1,7.399759951159285,12.194520547945206,35,207,0.3052098828691349,2.490271314482892,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1902793,7644641,1.0,0.99,0.0,3,3,1,0,1.32204,103.92125,2,1.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,0,3,0,3,0,0.02,0,0,0,0,0,0,0,0,6,1,0,0,1,1,1,7.9855122214909535,12.194520547945206,35,208,0.9296017365327621,2.930729320126162,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1928296,5092893,1.0,0.99,0.0,3,8,1,1,1.37291,103.82978,1,1.0,1.0,1.0,212.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,1.0,30,60,90,365,79,0,0,95,0,0,0.0,4.57,4.77,4.87,4.67,4.66,4.35,4.57,1,3,2,1,0,0.55,0,0,0,0,0,0,0,0,20,1,0,0,1,0,1,10.529855830378452,12.624657534246575,35,248,0.7715086965069118,2.1150712844367905,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1941719,3926646,0.0,0.99,0.0,4,7,1,1,1.27525,103.84524,4,1.0,1.0,1.0,153.0,92,1123,92.0,92.0,1123.0,1123.0,92.0,1123.0,1.0,23,53,83,358,73,0,0,88,0,0,0.0,4.51,4.62,4.63,4.67,4.67,4.85,4.46,1,4,1,3,0,0.52,0,0,0,0,0,0,0,0,42,1,1,1,1,1,1,1.9429383189458964,12.947945205479453,49,386,0.15546795422545248,1.8549926804371712,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009008,7644641,1.0,0.99,0.0,3,3,1,0,1.32301,103.92211,1,1.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,5,0,0,0,0,0,0.0,4.8,5.0,5.0,4.8,5.0,4.6,4.6,0,3,0,3,0,0.04,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,8.124225346393338,12.194520547945206,35,208,0.8819898004865574,3.07447808331518,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2129215,7642747,1.0,0.68,0.0,1,5,1,1,1.31936,103.91663,5,1.0,1.0,3.0,255.0,92,700,92.0,92.0,700.0,700.0,92.0,700.0,1.0,27,57,87,362,369,0,0,92,0,0,0.0,4.93,4.88,4.94,4.95,4.95,4.8,4.85,0,1,1,0,0,2.59,0,0,0,0,0,0,0,0,33,1,0,0,1,1,1,7.392307687728804,12.194520547945206,32,442,0.4498459266617052,2.3934039426882157,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2142826,9900768,1.0,0.99,0.0,1,5,1,1,1.32485,103.85143,2,2.0,1.0,1.0,929.0,160,160,160.0,160.0,160.0,160.0,160.0,160.0,1.0,29,59,89,179,21,0,0,94,0,0,0.0,4.67,4.65,4.6,4.7,4.7,4.4,4.4,0,1,0,1,0,0.16,0,0,0,0,0,0,0,0,8,1,0,0,1,1,1,4.722828137551718,11.893150684931507,24,211,0.9689701285773913,2.7723782807768003,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2156372,6157422,1.0,1.0,0.0,2,2,1,1,1.36722,103.89765,1,1.5,1.0,1.0,65.0,92,730,92.0,92.0,730.0,730.0,92.0,730.0,1.0,29,59,89,364,17,1,0,94,1,184,11960.0,4.76,4.76,4.59,4.82,4.88,4.06,4.47,0,2,0,2,0,0.13,0,0,0,0,0,0,0,0,45,1,0,1,1,1,1,10.185336491515683,12.421917808219177,31,277,0.7403861361869637,3.360001301852653,3.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2320536,11851304,1.0,0.99,0.0,1,1,1,0,1.44076,103.77626,1,1.0,1.0,1.0,95.0,183,9001,183.0,183.0,9001.0,9001.0,183.0,9001.0,0.0,0,0,0,0,4,0,0,0,0,0,0.0,4.75,4.75,4.5,5.0,4.5,4.25,5.0,0,1,0,1,0,0.03,0,0,0,0,0,0,0,0,7,0,0,0,1,1,1,19.85639096051885,11.663013698630136,24,140,0.9477791621608522,1.1998956416266477,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2351979,11990154,0.97,0.68,0.0,1,1,1,0,1.29182,103.83496,2,1.0,1.0,1.5,314.0,365,1125,365.0,365.0,1125.0,1125.0,365.0,1125.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,1,0,0,0.0,1,1,1,1,1,1,1,1,8,1,1,1,0,1,1,3.0107131519094295,11.64931506849315,32,245,0.27381541490530187,1.1591010785481193,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2547778,8948251,0.6,1.0,0.0,73,126,1,1,1.31117,103.86214,1,3.0,1.0,1.0,47.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,1,0,0,92,0,0,0.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,1,73,1,72,0,0.01,0,0,0,0,0,0,0,0,27,1,1,0,1,1,1,3.0920296916064482,12.03013698630137,43,513,0.29343432193518254,1.5352467405397652,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2922184,1439258,1.0,0.99,0.0,50,88,1,1,1.2805,103.78439,1,1.0,1.0,1.0,50.0,90,999,90.0,90.0,1125.0,1125.0,90.0,1125.0,1.0,0,0,0,146,18,0,0,0,1,0,0.0,4.28,4.22,4.11,4.56,4.39,4.28,4.22,0,49,0,49,0,0.15,0,0,0,0,0,0,0,0,41,0,0,0,1,1,1,8.489287670113992,13.854794520547944,46,508,0.37283085035121655,4.42211019649578,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3034137,4422603,1.0,0.99,0.0,1,3,1,1,1.35956,103.88423,1,1.0,1.0,1.0,93.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,9,0,0,92,0,0,0.0,4.89,5.0,4.89,5.0,5.0,5.0,4.78,0,1,0,1,0,0.07,0,0,0,0,0,0,0,0,18,1,1,0,1,0,0,8.863367026165895,12.791780821917808,35,254,0.11555527862112422,1.6478350862471522,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3304326,16689958,1.0,0.99,0.0,1,1,1,1,1.34972,103.96201,1,1.0,1.0,1.0,85.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,8,0,0,92,0,0,0.0,4.75,4.86,4.63,4.88,4.88,4.88,4.63,1,1,0,1,0,0.06,0,0,0,0,0,0,0,0,19,1,1,1,1,0,1,13.461770080140257,11.304109589041095,50,226,0.8893678363580046,1.7743871961178759,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349976,14297490,1.0,0.99,0.0,1,3,1,1,1.36449,103.95931,2,1.0,1.0,1.0,95.0,180,1125,180.0,180.0,1125.0,1125.0,180.0,1125.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,5,1,0,0,1,0,1,14.193947443840303,11.465753424657533,26,245,1.0590621809994223,0.2144744895626096,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3382337,9827707,0.97,0.68,0.0,1,1,1,1,1.3441706894051144,103.87200225981638,6,1.0,1.0,1.0,159.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,23,53,83,173,0,0,0,88,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,1,0,0,0.0,1,1,1,1,1,1,1,1,9,1,0,0,1,1,1,6.873205324905274,11.904109589041095,28,315,0.5692462149431694,0.7344648027635106,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3667894,2413412,0.89,0.67,0.0,91,182,1,1,1.28424,103.84275,1,1.0,1.0,1.0,66.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,2,0,0,92,0,0,0.0,4.0,4.0,3.5,4.5,4.5,5.0,4.0,1,91,2,89,0,0.03,0,0,0,0,0,0,0,0,28,1,0,0,1,1,1,1.997632746638536,13.36986301369863,49,353,0.07639105610257894,1.853258309795811,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3802621,8773916,1.0,0.99,0.0,7,9,1,0,1.30376,103.85923,1,8.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,20,0,0,0,0,0,0.0,4.7,4.85,4.6,4.9,4.75,4.95,4.65,0,7,0,7,0,0.17,0,0,0,0,0,0,0,0,8,1,0,0,1,0,1,2.269818850090467,12.054794520547945,30,255,0.46466448578727265,0.6687585330975834,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
